"user_1","user_2","location_score"
1080,3709,0.1468826272564353
1080,3709,0.12240219182840653
1080,3695,0.16666666999999988
1080,3695,0.19999999999999987
1080,3739,0.2
1080,3739,0.16666667
1080,3747,0.2
560,3296,0.04889299096269872
721,2710,0.10579174560804341
481,935,0.07007009364594202
481,2741,0.13095376284541918
481,1028,0.19087421405853672
481,1028,0.19087421405853666
481,2676,0.01612278928331461
481,3462,0.02342063316683146
481,1462,0.20000000000000007
605,970,0.19999999999999987
605,2175,0.056133911106558035
605,1526,0.19999999999999987
605,3739,0.007269486784847886
635,2705,0.2
635,2795,0.2
780,3723,0.08015654762127802
3074,3523,0.15780752039387372
3074,3523,0.1315062696250202
639,3294,0.2
1283,1526,0.1165800483370365
1283,2616,0.1499734156802668
1283,2710,0.2
1283,3055,0.1800291846479709
1277,3523,0.20000000000000007
845,3629,0.11022673721963641
845,3591,0.19939362047902037
845,3523,0.10534300821874974
845,3514,0.19034054310390558
845,3146,0.20000000000000007
845,3107,0.2
845,3341,0.18303046227316325
845,3748,0.19999999999999996
845,3773,0.015372129931865897
865,3294,0.017800833091456095
655,1232,0.07613011335215374
655,2211,0.2
655,2616,0.19987043279662353
655,2710,0.2
655,3055,0.19992904496782046
655,3294,0.024711237254308054
661,1080,0.029472634161067608
661,3523,0.2
661,2878,0.00577219325358952
661,3055,0.19978786117772013
661,3695,0.2
332,538,0.04807537380325699
332,1080,0.05164613347776398
332,1526,0.15638682952304558
332,1232,0.000733160163074
332,1451,0.05149045434817785
332,3523,0.06344191206851016
332,3146,0.06235611336074927
332,2878,0.06283218883613366
332,3205,0.0614444886646101
332,2710,0.11633718827060924
332,3055,0.11955690395323491
332,2457,0.038669684629960996
332,2692,0.04663003593709453
332,3709,0.09289413063801592
601,815,0.08650678820989996
601,714,0.2
601,605,0.0000544961036297
601,602,0.2
601,893,0.2
601,1332,0.2
601,1451,0.2
601,1451,0.2
601,1325,0.2
601,1330,0.2
601,1473,0.2
601,1962,0.2
601,2136,0.2
601,3523,0.2
601,3523,0.16666667
601,2878,0.2
601,2878,0.2
601,690,0.2
601,3661,0.04426047448134979
601,3709,0.2
601,3695,0.2
601,3695,0.16666667
601,3739,0.0881658735511245
601,3739,0.07347156276203497
902,3462,0.10267334538932288
902,3816,0.16666667000000002
602,970,0.20000000000000007
602,1080,0.18657387340405418
602,1526,0.20000000000000007
602,1232,0.03428564858402066
602,1451,0.19702818247207093
602,3523,0.19936791772177448
602,2878,0.20000000000000007
602,3055,0.20000000000000007
602,2457,0.16884090302399624
602,2692,0.02466463194231684
602,3709,0.16184590778131255
505,2175,0.1991406394338676
505,1080,0.14588367533834756
505,1451,0.2
505,1330,0.19911440092583887
505,2136,0.12512331504976867
505,3523,0.1565928759241542
505,2878,0.12695980149450073
505,3205,0.16969493974096606
505,2457,0.05093327864900117
505,2692,0.03994676084266229
505,3709,0.1911997460266401
505,3695,0.20000000000000007
505,3739,0.2
408,970,0.2
408,538,0.11067111796693846
408,1080,0.2
408,1526,0.2
408,2616,0.2
408,3523,0.2
408,2878,0.2
408,3055,0.2
408,3709,0.2
667,970,0.19994912996729422
667,1080,0.009609518399174363
667,2136,0.03049127395610647
667,3523,0.000058428271248
667,2878,0.0996522343048668
667,2457,0.0073017666005912975
667,2692,0.022082494788341445
669,970,0.19932703013489286
453,970,0.2
453,538,0.18985355329530607
453,1526,0.2
453,1330,0.19519119197550944
453,3146,0.16881564571051386
453,2692,0.2
453,3014,0.2
499,3523,0.19999999999999996
499,3747,0.0037174725364856665
768,970,0.1040311206670376
768,2692,0.13753638868506202
498,1080,0.11554425932230437
498,2136,0.2
498,2878,0.17529796478351578
498,2692,0.19672605485784
498,3695,0.2
1286,1581,0.039539710117998915
1286,2684,0.19552834411225903
1286,3723,0.19999999999999993
370,419,0.0001699853475724
370,481,0.0000638263668137
