id,profile_id_1,profile_id_2,created_at
4016,505,484,2024-12-18 04:10:26.961322 +00:00
4017,505,487,2024-12-18 04:10:31.785064 +00:00
4020,505,1,2024-12-18 04:10:45.472475 +00:00
4024,505,475,2024-12-18 04:10:57.467547 +00:00
4027,505,400,2024-12-18 04:11:00.533704 +00:00
4030,505,477,2024-12-18 04:11:02.633995 +00:00
4034,507,463,2024-12-18 04:30:58.614625 +00:00
4048,509,56,2024-12-18 09:45:55.374520 +00:00
4049,509,192,2024-12-18 09:45:59.714874 +00:00
4062,512,135,2024-12-18 11:43:53.508356 +00:00
4068,512,144,2024-12-18 11:44:22.392585 +00:00
4085,515,144,2024-12-18 17:00:01.899098 +00:00
4091,515,191,2024-12-18 17:00:58.816965 +00:00
4097,515,427,2024-12-18 17:03:45.653199 +00:00
4102,515,295,2024-12-18 17:14:20.649382 +00:00
4117,448,316,2024-12-18 17:17:27.069004 +00:00
4166,505,380,2024-12-19 01:58:58.190393 +00:00
4173,505,429,2024-12-19 01:59:13.214001 +00:00
4676,48,213,2024-12-22 23:49:24.228763 +00:00
4258,11,50,2024-12-19 23:50:42.601859 +00:00
4263,11,260,2024-12-19 23:51:15.229572 +00:00
4309,538,448,2024-12-20 15:40:10.628597 +00:00
4319,548,31,2024-12-20 17:18:43.220439 +00:00
4354,553,465,2024-12-21 01:50:38.668014 +00:00
4370,562,85,2024-12-21 15:10:38.290513 +00:00
4373,562,245,2024-12-21 15:12:06.935877 +00:00
4374,562,213,2024-12-21 15:13:00.763899 +00:00
4389,564,418,2024-12-21 16:43:36.444662 +00:00
6896,867,484,2025-01-01 02:34:48.290504 +00:00
4730,543,213,2024-12-23 01:06:13.538310 +00:00
6900,867,347,2025-01-01 02:35:28.039068 +00:00
5701,738,470,2024-12-27 21:55:08.954646 +00:00
6906,868,385,2025-01-01 03:02:38.536989 +00:00
5735,683,600,2024-12-28 02:27:43.793641 +00:00
5763,745,655,2024-12-28 04:55:31.293966 +00:00
6915,868,396,2025-01-01 03:05:02.242439 +00:00
6931,542,448,2025-01-01 06:20:45.834832 +00:00
6970,881,135,2025-01-01 14:45:20.050871 +00:00
5887,767,501,2024-12-28 23:08:23.252621 +00:00
5900,767,448,2024-12-28 23:08:53.184500 +00:00
5925,738,408,2024-12-29 02:55:13.388585 +00:00
5934,654,315,2024-12-29 03:05:57.450196 +00:00
5969,783,639,2024-12-29 10:59:24.205079 +00:00
5983,785,526,2024-12-29 12:07:07.883231 +00:00
6092,794,181,2024-12-29 15:43:39.355471 +00:00
6104,794,156,2024-12-29 15:43:54.490024 +00:00
6125,794,396,2024-12-29 15:44:22.830460 +00:00
6134,794,195,2024-12-29 15:44:37.249311 +00:00
6975,883,771,2025-01-01 16:28:10.794513 +00:00
6982,654,180,2025-01-01 20:30:16.060845 +00:00
7015,783,699,2025-01-02 12:02:32.660697 +00:00
7023,783,505,2025-01-02 12:02:51.718770 +00:00
7058,896,463,2025-01-03 20:03:16.741824 +00:00
8086,1146,217,2025-01-11 02:57:33.894465 +00:00
8093,1150,55,2025-01-11 10:59:35.915421 +00:00
8114,1150,207,2025-01-11 11:05:06.628757 +00:00
8121,1150,298,2025-01-11 11:05:55.600004 +00:00
8168,1174,196,2025-01-11 19:28:08.382616 +00:00
8180,1174,550,2025-01-11 19:32:10.506507 +00:00
8183,1174,707,2025-01-11 19:34:27.222270 +00:00
8199,1180,54,2025-01-11 22:42:06.007223 +00:00
8225,1184,144,2025-01-12 09:42:40.757628 +00:00
8243,1184,1115,2025-01-12 09:46:04.140427 +00:00
8258,1194,374,2025-01-12 11:37:41.633563 +00:00
8293,1203,771,2025-01-12 15:06:01.500314 +00:00
8297,1203,802,2025-01-12 15:06:50.548624 +00:00
8327,1224,845,2025-01-13 10:35:04.598518 +00:00
8348,1232,940,2025-01-13 13:01:12.320202 +00:00
8375,845,489,2025-01-13 18:13:42.757581 +00:00
8385,1244,1115,2025-01-13 21:02:43.620566 +00:00
8434,1257,477,2025-01-14 20:32:05.940096 +00:00
8438,1257,1180,2025-01-14 20:33:03.244990 +00:00
8441,1257,572,2025-01-14 20:33:18.621870 +00:00
8455,1257,195,2025-01-14 20:34:44.445437 +00:00
8466,1257,390,2025-01-14 20:35:12.200277 +00:00
429,50,64,2024-12-16 15:57:05.986404 +00:00
449,75,80,2024-12-16 15:57:05.986404 +00:00
1284,1,48,2024-12-16 15:57:05.986404 +00:00
1294,1,77,2024-12-16 15:57:05.986404 +00:00
1301,1,68,2024-12-16 15:57:05.986404 +00:00
1307,1,151,2024-12-16 15:57:05.986404 +00:00
1326,1,154,2024-12-16 15:57:05.986404 +00:00
1334,1,194,2024-12-16 15:57:05.986404 +00:00
1347,213,77,2024-12-16 15:57:05.986404 +00:00
1356,260,53,2024-12-16 15:57:05.986404 +00:00
1361,213,146,2024-12-16 15:57:05.986404 +00:00
2128,260,334,2024-12-16 15:57:05.986404 +00:00
2143,358,47,2024-12-16 15:57:05.986404 +00:00
2161,361,217,2024-12-16 15:57:05.986404 +00:00
2175,362,191,2024-12-16 15:57:05.986404 +00:00
2186,363,121,2024-12-16 15:57:05.986404 +00:00
2212,366,88,2024-12-16 15:57:05.986404 +00:00
2249,213,334,2024-12-16 15:57:05.986404 +00:00
2256,373,245,2024-12-16 15:57:05.986404 +00:00
2264,362,87,2024-12-16 15:57:05.986404 +00:00
2292,377,126,2024-12-16 15:57:05.986404 +00:00
2295,354,157,2024-12-16 15:57:05.986404 +00:00
2310,375,135,2024-12-16 15:57:05.986404 +00:00
6912,868,413,2025-01-01 03:04:46.106279 +00:00
2316,260,215,2024-12-16 15:57:05.986404 +00:00
2318,10,34,2024-12-16 15:57:05.986404 +00:00
2321,10,49,2024-12-16 15:57:05.986404 +00:00
2325,10,21,2024-12-16 15:57:05.986404 +00:00
2332,300,50,2024-12-16 15:57:05.986404 +00:00
2336,300,47,2024-12-16 15:57:05.986404 +00:00
2357,271,243,2024-12-16 15:57:05.986404 +00:00
2981,149,314,2024-12-16 15:57:05.986404 +00:00
2999,274,57,2024-12-16 15:57:05.986404 +00:00
3013,426,151,2024-12-16 15:57:05.986404 +00:00
3019,423,54,2024-12-16 15:57:05.986404 +00:00
3033,428,417,2024-12-16 15:57:05.986404 +00:00
3036,429,32,2024-12-16 15:57:05.986404 +00:00
3049,43,34,2024-12-16 15:57:05.986404 +00:00
3056,43,297,2024-12-16 15:57:05.986404 +00:00
3057,213,405,2024-12-16 15:57:05.986404 +00:00
3062,213,413,2024-12-16 15:57:05.986404 +00:00
4609,598,459,2024-12-22 22:07:53.145260 +00:00
3105,254,228,2024-12-16 15:57:05.986404 +00:00
3116,213,411,2024-12-16 15:57:05.986404 +00:00
3119,213,427,2024-12-16 15:57:05.986404 +00:00
3133,147,70,2024-12-16 15:57:05.986404 +00:00
3136,147,386,2024-12-16 15:57:05.986404 +00:00
4624,388,550,2024-12-22 22:15:42.744543 +00:00
3162,213,370,2024-12-16 15:57:05.986404 +00:00
3167,429,198,2024-12-16 15:57:05.986404 +00:00
3168,429,397,2024-12-16 15:57:05.986404 +00:00
3169,429,359,2024-12-16 15:57:05.986404 +00:00
3171,370,166,2024-12-16 15:57:05.986404 +00:00
3180,260,433,2024-12-16 15:57:05.986404 +00:00
3187,271,144,2024-12-16 15:57:05.986404 +00:00
3191,439,1,2024-12-16 15:57:05.986404 +00:00
3205,195,386,2024-12-16 15:57:05.986404 +00:00
3210,50,240,2024-12-16 15:57:05.986404 +00:00
3216,50,238,2024-12-16 15:57:05.986404 +00:00
3220,149,181,2024-12-16 15:57:05.986404 +00:00
3222,149,386,2024-12-16 15:57:05.986404 +00:00
3227,213,440,2024-12-16 15:57:05.986404 +00:00
3230,442,421,2024-12-16 15:57:05.986404 +00:00
3233,442,417,2024-12-16 15:57:05.986404 +00:00
3241,443,427,2024-12-16 15:57:05.986404 +00:00
3248,443,54,2024-12-16 15:57:05.986404 +00:00
3265,321,53,2024-12-16 15:57:05.986404 +00:00
3282,196,54,2024-12-16 15:57:05.986404 +00:00
3292,447,377,2024-12-16 15:57:05.986404 +00:00
3297,196,217,2024-12-16 15:57:05.986404 +00:00
3307,196,192,2024-12-16 15:57:05.986404 +00:00
3310,196,444,2024-12-16 15:57:05.986404 +00:00
4018,505,424,2024-12-18 04:10:38.561054 +00:00
4046,509,48,2024-12-18 09:45:43.609030 +00:00
4057,511,386,2024-12-18 10:07:09.069960 +00:00
6927,542,144,2025-01-01 06:20:12.573803 +00:00
4092,515,458,2024-12-18 17:01:08.885509 +00:00
4100,515,274,2024-12-18 17:07:02.215798 +00:00
4111,448,506,2024-12-18 17:16:31.869301 +00:00
4115,448,488,2024-12-18 17:17:09.425850 +00:00
4118,448,512,2024-12-18 17:17:28.678303 +00:00
4125,515,347,2024-12-18 17:18:16.721115 +00:00
4134,517,309,2024-12-18 17:37:42.703981 +00:00
4140,520,181,2024-12-18 19:09:34.019423 +00:00
4141,520,151,2024-12-18 19:09:42.205237 +00:00
4176,505,408,2024-12-19 01:59:23.546749 +00:00
4183,264,57,2024-12-19 02:36:12.643577 +00:00
6936,656,600,2025-01-01 10:45:38.230744 +00:00
4214,528,500,2024-12-19 09:25:57.894374 +00:00
4219,528,260,2024-12-19 09:26:24.180103 +00:00
4223,528,429,2024-12-19 09:26:45.636041 +00:00
4647,600,476,2024-12-22 23:09:40.714269 +00:00
4226,522,415,2024-12-19 14:11:39.092087 +00:00
4235,515,87,2024-12-19 17:41:37.179882 +00:00
4236,515,448,2024-12-19 17:42:16.077495 +00:00
4241,522,465,2024-12-19 18:40:57.058940 +00:00
4249,528,410,2024-12-19 21:27:34.089158 +00:00
4252,11,271,2024-12-19 23:40:21.330334 +00:00
4265,11,468,2024-12-19 23:51:46.847979 +00:00
4270,543,415,2024-12-20 00:24:27.208443 +00:00
4272,543,386,2024-12-20 00:25:43.980471 +00:00
4276,260,382,2024-12-20 01:06:56.214100 +00:00
4311,465,213,2024-12-20 16:12:59.808443 +00:00
4342,551,421,2024-12-21 00:08:34.690326 +00:00
4348,552,181,2024-12-21 01:22:58.212683 +00:00
4380,213,562,2024-12-21 15:23:13.214265 +00:00
4671,600,300,2024-12-22 23:28:58.158190 +00:00
4688,602,415,2024-12-23 00:04:59.068553 +00:00
4701,213,571,2024-12-23 00:54:45.163149 +00:00
4714,213,497,2024-12-23 00:57:14.199574 +00:00
4718,213,501,2024-12-23 00:57:57.713087 +00:00
5703,738,1,2024-12-27 21:55:13.125312 +00:00
5736,683,484,2024-12-28 02:27:45.926572 +00:00
5749,745,415,2024-12-28 04:40:26.350983 +00:00
5751,745,572,2024-12-28 04:43:13.806427 +00:00
5759,745,347,2024-12-28 04:48:38.225732 +00:00
5776,746,639,2024-12-28 05:31:45.316922 +00:00
6948,874,385,2025-01-01 13:44:00.523343 +00:00
6960,881,54,2025-01-01 14:42:17.814451 +00:00
5854,757,388,2024-12-28 16:24:24.781969 +00:00
5889,767,652,2024-12-28 23:08:42.390469 +00:00
5904,769,639,2024-12-28 23:53:48.998631 +00:00
5919,770,110,2024-12-29 01:50:06.469487 +00:00
5937,370,76,2024-12-29 03:07:39.379762 +00:00
5945,370,458,2024-12-29 03:14:27.335627 +00:00
5949,370,56,2024-12-29 03:15:33.757669 +00:00
5952,370,242,2024-12-29 03:16:56.921224 +00:00
5956,770,185,2024-12-29 10:56:38.330476 +00:00
6098,794,200,2024-12-29 15:43:49.610549 +00:00
6135,794,243,2024-12-29 15:44:38.129628 +00:00
6983,654,385,2025-01-01 20:30:17.891153 +00:00
6992,794,525,2025-01-01 21:07:36.180221 +00:00
7013,783,683,2025-01-02 12:02:27.402129 +00:00
7021,783,435,2025-01-02 12:02:48.585196 +00:00
8087,1146,205,2025-01-11 02:57:54.287850 +00:00
8101,1150,113,2025-01-11 11:02:25.724942 +00:00
8139,1146,600,2025-01-11 14:44:06.834934 +00:00
8178,1174,560,2025-01-11 19:31:34.804997 +00:00
8240,1184,1081,2025-01-12 09:45:50.482355 +00:00
8252,1194,217,2025-01-12 11:37:10.593532 +00:00
8279,1184,791,2025-01-12 12:41:49.549569 +00:00
8281,1201,666,2025-01-12 14:09:05.130533 +00:00
8285,1201,623,2025-01-12 14:10:41.289748 +00:00
8311,1204,166,2025-01-12 16:29:53.026501 +00:00
8343,1232,473,2025-01-13 12:58:26.288126 +00:00
8412,1244,1063,2025-01-13 22:47:56.608873 +00:00
8419,1253,559,2025-01-14 18:56:12.469651 +00:00
8428,1257,500,2025-01-14 20:31:56.340144 +00:00
8462,1257,525,2025-01-14 20:35:04.045937 +00:00
8482,1257,485,2025-01-14 20:36:30.016420 +00:00
431,47,52,2024-12-16 15:57:05.986404 +00:00
454,15,52,2024-12-16 15:57:05.986404 +00:00
457,15,49,2024-12-16 15:57:05.986404 +00:00
465,75,77,2024-12-16 15:57:05.986404 +00:00
483,95,23,2024-12-16 15:57:05.986404 +00:00
1285,1,63,2024-12-16 15:57:05.986404 +00:00
1289,1,121,2024-12-16 15:57:05.986404 +00:00
7076,899,113,2025-01-03 21:11:53.861947 +00:00
1298,1,79,2024-12-16 15:57:05.986404 +00:00
1303,1,144,2024-12-16 15:57:05.986404 +00:00
1305,1,126,2024-12-16 15:57:05.986404 +00:00
4611,598,475,2024-12-22 22:07:56.901087 +00:00
1310,1,150,2024-12-16 15:57:05.986404 +00:00
1313,1,185,2024-12-16 15:57:05.986404 +00:00
1321,1,64,2024-12-16 15:57:05.986404 +00:00
1331,1,192,2024-12-16 15:57:05.986404 +00:00
1338,1,195,2024-12-16 15:57:05.986404 +00:00
1344,213,56,2024-12-16 15:57:05.986404 +00:00
1348,213,70,2024-12-16 15:57:05.986404 +00:00
1349,213,84,2024-12-16 15:57:05.986404 +00:00
2982,149,281,2024-12-16 15:57:05.986404 +00:00
2129,260,335,2024-12-16 15:57:05.986404 +00:00
2133,260,347,2024-12-16 15:57:05.986404 +00:00
2144,358,121,2024-12-16 15:57:05.986404 +00:00
2153,361,135,2024-12-16 15:57:05.986404 +00:00
4642,600,217,2024-12-22 23:07:14.169435 +00:00
7079,903,385,2025-01-03 23:08:28.658581 +00:00
2180,362,309,2024-12-16 15:57:05.986404 +00:00
2184,213,339,2024-12-16 15:57:05.986404 +00:00
2194,364,85,2024-12-16 15:57:05.986404 +00:00
2195,213,336,2024-12-16 15:57:05.986404 +00:00
2223,368,233,2024-12-16 15:57:05.986404 +00:00
2244,372,63,2024-12-16 15:57:05.986404 +00:00
2254,373,144,2024-12-16 15:57:05.986404 +00:00
2267,362,135,2024-12-16 15:57:05.986404 +00:00
2280,377,34,2024-12-16 15:57:05.986404 +00:00
2289,378,27,2024-12-16 15:57:05.986404 +00:00
2291,377,87,2024-12-16 15:57:05.986404 +00:00
2294,354,11,2024-12-16 15:57:05.986404 +00:00
2305,380,274,2024-12-16 15:57:05.986404 +00:00
2306,380,370,2024-12-16 15:57:05.986404 +00:00
2311,375,85,2024-12-16 15:57:05.986404 +00:00
2313,339,21,2024-12-16 15:57:05.986404 +00:00
2319,10,37,2024-12-16 15:57:05.986404 +00:00
2327,377,113,2024-12-16 15:57:05.986404 +00:00
2333,300,32,2024-12-16 15:57:05.986404 +00:00
2339,300,147,2024-12-16 15:57:05.986404 +00:00
2348,260,248,2024-12-16 15:57:05.986404 +00:00
2356,260,381,2024-12-16 15:57:05.986404 +00:00
2371,196,56,2024-12-16 15:57:05.986404 +00:00
2376,260,304,2024-12-16 15:57:05.986404 +00:00
2986,149,280,2024-12-16 15:57:05.986404 +00:00
2987,149,320,2024-12-16 15:57:05.986404 +00:00
2989,149,274,2024-12-16 15:57:05.986404 +00:00
2998,274,26,2024-12-16 15:57:05.986404 +00:00
3012,426,126,2024-12-16 15:57:05.986404 +00:00
3020,423,230,2024-12-16 15:57:05.986404 +00:00
3022,145,37,2024-12-16 15:57:05.986404 +00:00
3026,145,54,2024-12-16 15:57:05.986404 +00:00
3032,353,54,2024-12-16 15:57:05.986404 +00:00
3041,429,234,2024-12-16 15:57:05.986404 +00:00
3050,43,239,2024-12-16 15:57:05.986404 +00:00
3053,43,413,2024-12-16 15:57:05.986404 +00:00
3066,213,414,2024-12-16 15:57:05.986404 +00:00
3073,411,417,2024-12-16 15:57:05.986404 +00:00
3092,50,396,2024-12-16 15:57:05.986404 +00:00
3097,254,215,2024-12-16 15:57:05.986404 +00:00
3104,254,203,2024-12-16 15:57:05.986404 +00:00
3112,213,419,2024-12-16 15:57:05.986404 +00:00
3118,213,392,2024-12-16 15:57:05.986404 +00:00
3120,419,205,2024-12-16 15:57:05.986404 +00:00
3122,331,54,2024-12-16 15:57:05.986404 +00:00
3131,147,157,2024-12-16 15:57:05.986404 +00:00
3135,147,64,2024-12-16 15:57:05.986404 +00:00
3141,147,384,2024-12-16 15:57:05.986404 +00:00
3144,147,370,2024-12-16 15:57:05.986404 +00:00
3150,70,56,2024-12-16 15:57:05.986404 +00:00
4650,600,297,2024-12-22 23:09:54.652561 +00:00
3160,213,391,2024-12-16 15:57:05.986404 +00:00
3173,429,272,2024-12-16 15:57:05.986404 +00:00
3177,260,376,2024-12-16 15:57:05.986404 +00:00
7085,903,525,2025-01-03 23:09:39.676204 +00:00
3214,50,399,2024-12-16 15:57:05.986404 +00:00
3238,443,413,2024-12-16 15:57:05.986404 +00:00
3247,443,55,2024-12-16 15:57:05.986404 +00:00
3250,443,48,2024-12-16 15:57:05.986404 +00:00
3256,347,126,2024-12-16 15:57:05.986404 +00:00
3260,195,399,2024-12-16 15:57:05.986404 +00:00
3277,447,423,2024-12-16 15:57:05.986404 +00:00
3287,447,417,2024-12-16 15:57:05.986404 +00:00
3294,447,419,2024-12-16 15:57:05.986404 +00:00
3298,196,239,2024-12-16 15:57:05.986404 +00:00
3317,448,423,2024-12-16 15:57:05.986404 +00:00
3319,447,379,2024-12-16 15:57:05.986404 +00:00
4021,505,476,2024-12-18 04:10:51.119188 +00:00
4040,509,415,2024-12-18 09:40:57.064023 +00:00
4089,515,465,2024-12-18 17:00:39.609531 +00:00
4119,448,458,2024-12-18 17:17:30.512982 +00:00
4157,260,516,2024-12-19 01:34:35.599281 +00:00
4662,600,336,2024-12-22 23:27:17.607561 +00:00
4679,370,37,2024-12-22 23:50:58.401496 +00:00
4706,213,516,2024-12-23 00:55:36.527435 +00:00
4207,469,50,2024-12-19 08:31:55.794141 +00:00
4227,522,423,2024-12-19 14:11:56.253363 +00:00
4720,213,518,2024-12-23 00:58:13.701394 +00:00
4253,11,8,2024-12-19 23:50:14.880700 +00:00
4256,11,15,2024-12-19 23:50:34.360578 +00:00
4259,11,47,2024-12-19 23:50:45.576211 +00:00
4268,543,448,2024-12-20 00:23:35.317828 +00:00
4271,543,413,2024-12-20 00:24:57.992715 +00:00
4286,271,476,2024-12-20 03:23:47.823539 +00:00
4725,213,486,2024-12-23 00:58:18.164124 +00:00
4306,538,512,2024-12-20 15:38:37.531935 +00:00
4737,603,501,2024-12-23 01:23:30.926707 +00:00
4325,550,484,2024-12-20 21:18:50.670632 +00:00
8106,1150,149,2025-01-11 11:02:56.276056 +00:00
4341,551,119,2024-12-21 00:07:33.119567 +00:00
4343,551,50,2024-12-21 00:15:27.184888 +00:00
4349,552,29,2024-12-21 01:23:11.375042 +00:00
4360,347,217,2024-12-21 14:10:35.857536 +00:00
4368,562,63,2024-12-21 15:08:49.121148 +00:00
4377,562,453,2024-12-21 15:16:53.972173 +00:00
4379,562,348,2024-12-21 15:18:18.453863 +00:00
4774,484,85,2024-12-23 03:30:16.898219 +00:00
5704,735,146,2024-12-27 22:01:25.620300 +00:00
5719,741,171,2024-12-27 23:52:59.902635 +00:00
5734,683,413,2024-12-28 02:27:41.365256 +00:00
5750,745,385,2024-12-28 04:41:41.258760 +00:00
5753,745,518,2024-12-28 04:44:18.664473 +00:00
5762,745,525,2024-12-28 04:53:46.719735 +00:00
8113,1150,200,2025-01-11 11:04:47.086469 +00:00
8117,1150,201,2025-01-11 11:05:27.518703 +00:00
5848,351,295,2024-12-28 14:29:11.599844 +00:00
5871,763,500,2024-12-28 21:15:30.856554 +00:00
5938,370,124,2024-12-29 03:09:39.118278 +00:00
5944,370,771,2024-12-29 03:13:34.840821 +00:00
8124,1150,95,2025-01-11 11:06:22.758308 +00:00
6133,794,651,2024-12-29 15:44:35.869560 +00:00
8133,1146,453,2025-01-11 14:43:33.332294 +00:00
8136,1146,274,2025-01-11 14:43:42.398412 +00:00
8174,1174,771,2025-01-11 19:31:03.758642 +00:00
8184,1174,780,2025-01-11 19:34:29.531954 +00:00
8203,1180,87,2025-01-11 22:43:06.355991 +00:00
8218,1183,405,2025-01-12 09:26:09.133059 +00:00
8236,1184,745,2025-01-12 09:44:56.371848 +00:00
8239,1184,1022,2025-01-12 09:45:46.224207 +00:00
8277,1194,929,2025-01-12 11:40:41.351316 +00:00
8298,1203,845,2025-01-12 15:06:52.572712 +00:00
8337,1229,818,2025-01-13 12:07:18.936226 +00:00
8340,1229,1027,2025-01-13 12:08:07.849355 +00:00
8363,654,526,2025-01-13 17:55:17.881367 +00:00
8374,845,1194,2025-01-13 18:13:34.052171 +00:00
8376,845,1224,2025-01-13 18:13:45.158416 +00:00
8379,845,1141,2025-01-13 18:13:54.485708 +00:00
8380,845,1129,2025-01-13 18:13:57.777403 +00:00
8388,213,1106,2025-01-13 21:05:25.562806 +00:00
8396,213,838,2025-01-13 21:05:56.033745 +00:00
8404,1244,295,2025-01-13 22:43:03.559092 +00:00
8414,1245,600,2025-01-14 02:15:48.269148 +00:00
8443,1257,735,2025-01-14 20:33:21.386408 +00:00
8468,1257,522,2025-01-14 20:35:15.085820 +00:00
8469,1257,550,2025-01-14 20:35:50.076020 +00:00
8476,1257,446,2025-01-14 20:36:16.604828 +00:00
432,8,87,2024-12-16 15:57:05.986404 +00:00
469,75,79,2024-12-16 15:57:05.986404 +00:00
1286,1,72,2024-12-16 15:57:05.986404 +00:00
478,66,24,2024-12-16 15:57:05.986404 +00:00
487,95,1,2024-12-16 15:57:05.986404 +00:00
489,85,37,2024-12-16 15:57:05.986404 +00:00
1291,1,135,2024-12-16 15:57:05.986404 +00:00
1299,1,88,2024-12-16 15:57:05.986404 +00:00
1318,1,143,2024-12-16 15:57:05.986404 +00:00
1323,1,196,2024-12-16 15:57:05.986404 +00:00
1341,1,210,2024-12-16 15:57:05.986404 +00:00
1345,213,24,2024-12-16 15:57:05.986404 +00:00
1354,259,34,2024-12-16 15:57:05.986404 +00:00
2130,260,340,2024-12-16 15:57:05.986404 +00:00
2155,361,281,2024-12-16 15:57:05.986404 +00:00
2169,362,166,2024-12-16 15:57:05.986404 +00:00
2176,362,234,2024-12-16 15:57:05.986404 +00:00
2202,339,47,2024-12-16 15:57:05.986404 +00:00
2211,366,47,2024-12-16 15:57:05.986404 +00:00
2225,370,144,2024-12-16 15:57:05.986404 +00:00
2236,339,304,2024-12-16 15:57:05.986404 +00:00
2239,372,118,2024-12-16 15:57:05.986404 +00:00
2255,373,243,2024-12-16 15:57:05.986404 +00:00
2275,375,23,2024-12-16 15:57:05.986404 +00:00
2283,377,196,2024-12-16 15:57:05.986404 +00:00
2320,10,28,2024-12-16 15:57:05.986404 +00:00
2322,10,31,2024-12-16 15:57:05.986404 +00:00
2347,260,238,2024-12-16 15:57:05.986404 +00:00
2381,260,321,2024-12-16 15:57:05.986404 +00:00
2983,149,309,2024-12-16 15:57:05.986404 +00:00
3002,274,49,2024-12-16 15:57:05.986404 +00:00
3010,426,67,2024-12-16 15:57:05.986404 +00:00
3027,145,33,2024-12-16 15:57:05.986404 +00:00
3043,429,51,2024-12-16 15:57:05.986404 +00:00
3045,429,281,2024-12-16 15:57:05.986404 +00:00
3047,260,426,2024-12-16 15:57:05.986404 +00:00
3052,43,386,2024-12-16 15:57:05.986404 +00:00
3060,213,421,2024-12-16 15:57:05.986404 +00:00
3064,213,423,2024-12-16 15:57:05.986404 +00:00
3077,254,67,2024-12-16 15:57:05.986404 +00:00
3079,254,87,2024-12-16 15:57:05.986404 +00:00
3084,254,113,2024-12-16 15:57:05.986404 +00:00
3103,254,192,2024-12-16 15:57:05.986404 +00:00
3110,254,95,2024-12-16 15:57:05.986404 +00:00
3127,147,24,2024-12-16 15:57:05.986404 +00:00
3130,147,126,2024-12-16 15:57:05.986404 +00:00
3163,213,351,2024-12-16 15:57:05.986404 +00:00
3176,260,359,2024-12-16 15:57:05.986404 +00:00
3179,260,437,2024-12-16 15:57:05.986404 +00:00
7039,843,144,2025-01-02 21:38:36.212216 +00:00
3206,195,437,2024-12-16 15:57:05.986404 +00:00
3211,50,203,2024-12-16 15:57:05.986404 +00:00
3224,149,166,2024-12-16 15:57:05.986404 +00:00
3228,213,439,2024-12-16 15:57:05.986404 +00:00
3236,442,398,2024-12-16 15:57:05.986404 +00:00
3243,443,34,2024-12-16 15:57:05.986404 +00:00
3251,443,32,2024-12-16 15:57:05.986404 +00:00
3258,195,396,2024-12-16 15:57:05.986404 +00:00
3266,321,227,2024-12-16 15:57:05.986404 +00:00
3270,447,27,2024-12-16 15:57:05.986404 +00:00
3274,447,430,2024-12-16 15:57:05.986404 +00:00
3278,447,191,2024-12-16 15:57:05.986404 +00:00
3283,196,50,2024-12-16 15:57:05.986404 +00:00
3293,447,378,2024-12-16 15:57:05.986404 +00:00
3296,196,194,2024-12-16 15:57:05.986404 +00:00
3300,196,154,2024-12-16 15:57:05.986404 +00:00
3305,196,201,2024-12-16 15:57:05.986404 +00:00
3316,448,413,2024-12-16 15:57:05.986404 +00:00
3318,447,384,2024-12-16 15:57:05.986404 +00:00
4022,505,315,2024-12-18 04:10:52.589796 +00:00
4063,512,85,2024-12-18 11:43:58.388249 +00:00
4099,515,436,2024-12-18 17:05:19.317636 +00:00
4103,515,316,2024-12-18 17:14:24.272185 +00:00
4149,520,63,2024-12-18 19:10:20.933636 +00:00
4174,505,374,2024-12-19 01:59:14.448253 +00:00
4185,264,55,2024-12-19 02:36:15.675812 +00:00
4612,598,512,2024-12-22 22:07:59.763690 +00:00
4644,592,507,2024-12-22 23:08:03.121216 +00:00
4206,469,37,2024-12-19 08:31:54.592913 +00:00
4212,469,55,2024-12-19 08:32:04.103045 +00:00
4245,293,309,2024-12-19 20:21:34.927673 +00:00
4269,543,469,2024-12-20 00:23:57.120081 +00:00
4694,370,156,2024-12-23 00:15:15.191103 +00:00
4707,213,519,2024-12-23 00:55:38.356167 +00:00
4320,47,448,2024-12-20 19:16:05.433645 +00:00
4329,484,448,2024-12-20 23:09:38.958123 +00:00
4390,564,463,2024-12-21 16:43:37.965378 +00:00
7075,899,126,2025-01-03 21:11:25.396768 +00:00
5707,735,681,2024-12-27 22:04:23.173159 +00:00
5720,741,217,2024-12-27 23:54:33.924644 +00:00
5738,683,380,2024-12-28 02:27:50.615285 +00:00
5760,745,488,2024-12-28 04:52:10.690096 +00:00
5777,746,396,2024-12-28 05:32:46.332178 +00:00
7096,903,639,2025-01-03 23:10:28.331011 +00:00
8092,1150,30,2025-01-11 10:59:21.062661 +00:00
5903,769,501,2024-12-28 23:51:13.186049 +00:00
5918,770,54,2024-12-29 01:49:26.439364 +00:00
5939,370,29,2024-12-29 03:09:42.001842 +00:00
5950,370,33,2024-12-29 03:15:38.341293 +00:00
5981,785,572,2024-12-29 12:06:48.350213 +00:00
5992,785,518,2024-12-29 12:11:00.997204 +00:00
6106,794,239,2024-12-29 15:43:56.399238 +00:00
6128,794,414,2024-12-29 15:44:25.130371 +00:00
6139,794,242,2024-12-29 15:44:41.827029 +00:00
8123,1150,241,2025-01-11 11:06:12.078443 +00:00
8148,1146,1144,2025-01-11 14:44:54.998208 +00:00
8163,1173,1010,2025-01-11 18:23:22.414734 +00:00
8170,1174,396,2025-01-11 19:28:59.957797 +00:00
