"id","profile_id_1","profile_id_2","created_at"
4096,515,315,2024-12-18 17:03:39.803 +0000
4098,515,492,2024-12-18 17:05:17.597 +0000
4132,484,167,2024-12-18 17:19:52.089 +0000
4137,519,448,2024-12-18 18:49:21.564 +0000
4146,520,15,2024-12-18 19:10:12.878 +0000
4151,522,500,2024-12-19 00:53:35.739 +0000
4154,522,386,2024-12-19 00:56:49.041 +0000
4175,505,372,2024-12-19 01:59:16.925 +0000
4184,264,233,2024-12-19 02:36:14.535 +0000
4672,600,550,2024-12-22 23:29:05.765 +0000
6832,63,95,2024-12-31 19:22:48.282 +0000
4260,11,66,2024-12-19 23:50:49.150 +0000
4697,370,167,2024-12-23 00:18:25.128 +0000
4302,213,488,2024-12-20 14:26:31.518 +0000
4305,538,463,2024-12-20 15:38:25.808 +0000
4307,538,470,2024-12-20 15:39:33.402 +0000
4700,602,600,2024-12-23 00:43:29.763 +0000
4318,548,24,2024-12-20 17:18:27.500 +0000
4330,484,550,2024-12-20 23:09:51.121 +0000
4331,484,245,2024-12-20 23:55:14.319 +0000
4338,551,52,2024-12-21 00:06:04.149 +0000
4359,347,522,2024-12-21 14:09:29.850 +0000
12161,2422,1681,2025-02-05 09:27:12.183 +0000
4381,271,149,2024-12-21 15:48:47.687 +0000
4705,213,506,2024-12-23 00:55:20.732 +0000
4709,213,509,2024-12-23 00:55:40.253 +0000
5698,738,500,2024-12-27 21:55:00.114 +0000
5784,515,339,2024-12-28 08:45:23.447 +0000
5785,738,463,2024-12-28 09:22:27.145 +0000
5792,750,554,2024-12-28 09:45:49.700 +0000
6833,63,521,2024-12-31 19:22:49.125 +0000
6840,63,520,2024-12-31 19:23:37.684 +0000
5860,760,448,2024-12-28 17:10:35.902 +0000
5862,761,639,2024-12-28 17:38:08.617 +0000
5865,761,448,2024-12-28 17:39:27.617 +0000
5921,738,552,2024-12-29 02:55:01.589 +0000
5966,783,563,2024-12-29 10:58:13.595 +0000
6096,794,186,2024-12-29 15:43:48.257 +0000
6122,794,155,2024-12-29 15:44:19.761 +0000
6850,213,565,2024-12-31 22:01:04.413 +0000
6873,867,386,2025-01-01 02:32:45.241 +0000
6895,867,433,2025-01-01 02:34:44.492 +0000
6902,867,468,2025-01-01 02:35:49.846 +0000
6911,868,386,2025-01-01 03:04:38.810 +0000
6924,868,748,2025-01-01 03:11:46.809 +0000
6930,542,181,2025-01-01 06:20:43.318 +0000
6962,881,37,2025-01-01 14:43:59.778 +0000
6968,881,144,2025-01-01 14:44:40.508 +0000
6973,882,402,2025-01-01 14:52:23.127 +0000
6993,834,415,2025-01-01 22:49:59.827 +0000
6996,834,55,2025-01-01 22:50:19.439 +0000
7003,469,166,2025-01-02 03:08:15.950 +0000
7005,469,34,2025-01-02 03:08:46.643 +0000
7009,783,651,2025-01-02 12:02:18.706 +0000
7014,783,417,2025-01-02 12:02:30.198 +0000
7017,783,452,2025-01-02 12:02:37.522 +0000
7025,783,572,2025-01-02 12:02:56.561 +0000
7047,770,205,2025-01-03 01:40:23.270 +0000
7051,895,639,2025-01-03 18:32:56.296 +0000
7060,896,518,2025-01-03 20:03:39.638 +0000
7064,896,600,2025-01-03 20:04:05.549 +0000
7066,896,889,2025-01-03 20:04:11.566 +0000
7081,903,488,2025-01-03 23:08:56.627 +0000
7082,903,500,2025-01-03 23:09:08.829 +0000
7083,903,512,2025-01-03 23:09:20.198 +0000
7084,903,518,2025-01-03 23:09:33.614 +0000
7088,903,550,2025-01-03 23:09:56.804 +0000
8084,1146,166,2025-01-11 02:57:30.754 +0000
8103,1150,181,2025-01-11 11:02:31.496 +0000
8111,1150,215,2025-01-11 11:04:40.865 +0000
8146,1146,972,2025-01-11 14:44:52.336 +0000
8171,1174,459,2025-01-11 19:29:12.295 +0000
8182,1174,889,2025-01-11 19:34:02.743 +0000
8190,1175,415,2025-01-11 20:11:54.810 +0000
8194,436,876,2025-01-11 21:32:11.669 +0000
8201,1180,48,2025-01-11 22:42:36.088 +0000
8216,1183,415,2025-01-12 09:19:46.974 +0000
8242,1184,875,2025-01-12 09:46:02.183 +0000
8270,1194,802,2025-01-12 11:40:23.414 +0000
8283,1201,499,2025-01-12 14:09:52.475 +0000
8290,1201,832,2025-01-12 14:13:15.046 +0000
8313,1206,878,2025-01-12 18:30:49.396 +0000
8335,1229,512,2025-01-13 12:06:46.265 +0000
8346,1232,913,2025-01-13 13:01:03.386 +0000
8360,654,240,2025-01-13 17:55:07.713 +0000
8392,213,971,2025-01-13 21:05:39.135 +0000
8394,213,1061,2025-01-13 21:05:50.320 +0000
8413,1245,512,2025-01-14 02:15:04.190 +0000
8429,1257,512,2025-01-14 20:31:57.409 +0000
8436,1257,528,2025-01-14 20:32:11.941 +0000
8452,1257,488,2025-01-14 20:34:39.649 +0000
8459,1257,440,2025-01-14 20:34:57.312 +0000
8472,1257,559,2025-01-14 20:35:55.233 +0000
8481,1257,427,2025-01-14 20:36:27.506 +0000
8809,1080,241,2025-01-19 22:08:21.592 +0000
8883,1444,388,2025-01-20 09:58:56.532 +0000
9080,1506,468,2025-01-21 18:44:00.950 +0000
6823,63,124,2024-12-31 19:22:20.843 +0000
434,23,87,2024-12-16 15:57:05.986 +0000
443,75,10,2024-12-16 15:57:05.986 +0000
448,75,56,2024-12-16 15:57:05.986 +0000
9272,1551,1412,2025-01-22 18:10:32.720 +0000
1252,213,54,2024-12-16 15:57:05.986 +0000
1267,1,37,2024-12-16 15:57:05.986 +0000
1279,1,56,2024-12-16 15:57:05.986 +0000
1282,1,80,2024-12-16 15:57:05.986 +0000
4606,598,396,2024-12-22 22:07:42.132 +0000
2145,358,88,2024-12-16 15:57:05.986 +0000
2154,361,167,2024-12-16 15:57:05.986 +0000
2230,370,277,2024-12-16 15:57:05.986 +0000
2240,372,72,2024-12-16 15:57:05.986 +0000
2246,300,149,2024-12-16 15:57:05.986 +0000
2269,362,181,2024-12-16 15:57:05.986 +0000
2286,377,56,2024-12-16 15:57:05.986 +0000
2290,377,121,2024-12-16 15:57:05.986 +0000
12121,1893,977,2025-02-05 01:30:09.645 +0000
2307,375,10,2024-12-16 15:57:05.986 +0000
2315,260,195,2024-12-16 15:57:05.986 +0000
2326,10,24,2024-12-16 15:57:05.986 +0000
2338,300,198,2024-12-16 15:57:05.986 +0000
2355,260,366,2024-12-16 15:57:05.986 +0000
2359,271,191,2024-12-16 15:57:05.986 +0000
2365,260,372,2024-12-16 15:57:05.986 +0000
2370,196,34,2024-12-16 15:57:05.986 +0000
2372,196,55,2024-12-16 15:57:05.986 +0000
9292,1558,970,2025-01-22 22:00:14.554 +0000
2979,149,359,2024-12-16 15:57:05.986 +0000
2991,424,401,2024-12-16 15:57:05.986 +0000
2993,423,413,2024-12-16 15:57:05.986 +0000
2995,423,313,2024-12-16 15:57:05.986 +0000
3000,274,10,2024-12-16 15:57:05.986 +0000
3006,274,34,2024-12-16 15:57:05.986 +0000
3008,426,24,2024-12-16 15:57:05.986 +0000
3011,426,79,2024-12-16 15:57:05.986 +0000
3024,145,56,2024-12-16 15:57:05.986 +0000
3059,213,415,2024-12-16 15:57:05.986 +0000
9302,1559,1480,2025-01-22 22:26:57.018 +0000
3067,213,417,2024-12-16 15:57:05.986 +0000
3086,254,135,2024-12-16 15:57:05.986 +0000
3088,254,143,2024-12-16 15:57:05.986 +0000
3098,254,195,2024-12-16 15:57:05.986 +0000
3107,254,238,2024-12-16 15:57:05.986 +0000
3114,213,410,2024-12-16 15:57:05.986 +0000
3126,147,50,2024-12-16 15:57:05.986 +0000
3134,147,66,2024-12-16 15:57:05.986 +0000
3165,437,233,2024-12-16 15:57:05.986 +0000
3190,271,21,2024-12-16 15:57:05.986 +0000
3212,50,228,2024-12-16 15:57:05.986 +0000
3242,443,29,2024-12-16 15:57:05.986 +0000
3263,298,113,2024-12-16 15:57:05.986 +0000
3276,447,239,2024-12-16 15:57:05.986 +0000
3280,447,243,2024-12-16 15:57:05.986 +0000
3290,447,319,2024-12-16 15:57:05.986 +0000
4015,505,297,2024-12-18 04:10:23.673 +0000
4033,507,448,2024-12-18 04:30:32.648 +0000
4060,512,54,2024-12-18 11:43:31.614 +0000
9309,1571,1369,2025-01-23 00:02:56.454 +0000
6828,63,193,2024-12-31 19:22:44.041 +0000
4110,515,418,2024-12-18 17:16:29.267 +0000
4116,448,240,2024-12-18 17:17:22.641 +0000
4127,484,121,2024-12-18 17:18:55.606 +0000
4155,522,518,2024-12-19 00:56:59.365 +0000
4160,260,517,2024-12-19 01:34:39.499 +0000
12156,2421,634,2025-02-05 08:02:04.517 +0000
4203,469,48,2024-12-19 08:31:50.924 +0000
4232,1,320,2024-12-19 15:38:35.056 +0000
4257,11,48,2024-12-19 23:50:37.399 +0000
9310,1573,48,2025-01-23 00:37:41.322 +0000
12171,487,1334,2025-02-05 09:46:41.972 +0000
4312,465,468,2024-12-20 16:13:10.119 +0000
4313,465,448,2024-12-20 16:13:17.916 +0000
4334,484,54,2024-12-20 23:56:21.305 +0000
9316,1573,1481,2025-01-23 00:38:15.456 +0000
4635,600,26,2024-12-22 23:05:55.968 +0000
4639,600,52,2024-12-22 23:06:21.363 +0000
4670,600,400,2024-12-22 23:28:03.459 +0000
4680,370,54,2024-12-22 23:52:45.796 +0000
4692,602,463,2024-12-23 00:06:04.147 +0000
4703,213,525,2024-12-23 00:55:02.640 +0000
4739,370,374,2024-12-23 01:26:14.140 +0000
4773,484,600,2024-12-23 03:29:45.307 +0000
5700,738,284,2024-12-27 21:55:03.997 +0000
6851,850,501,2024-12-31 22:31:17.876 +0000
5742,683,427,2024-12-28 02:28:03.314 +0000
5770,745,433,2024-12-28 05:01:28.767 +0000
5800,753,748,2024-12-28 12:22:51.973 +0000
9327,1573,818,2025-01-23 00:38:47.752 +0000
6864,867,399,2025-01-01 02:31:43.485 +0000
6870,867,771,2025-01-01 02:32:24.756 +0000
5849,351,354,2024-12-28 14:29:20.139 +0000
5858,760,484,2024-12-28 17:09:50.037 +0000
5907,769,396,2024-12-28 23:54:59.310 +0000
5931,654,230,2024-12-29 03:05:53.143 +0000
6001,783,405,2024-12-29 12:43:39.788 +0000
6885,867,652,2025-01-01 02:33:54.162 +0000
9336,1573,465,2025-01-23 00:40:22.962 +0000
9365,1169,1100,2025-01-23 04:54:59.754 +0000
9379,1169,561,2025-01-23 05:01:00.390 +0000
12386,2457,2161,2025-02-06 07:47:18.075 +0000
6929,542,85,2025-01-01 06:20:41.628 +0000
6949,874,437,2025-01-01 13:44:38.301 +0000
6951,874,512,2025-01-01 13:45:23.001 +0000
6984,654,239,2025-01-01 20:30:20.088 +0000
6987,460,845,2025-01-01 21:00:34.997 +0000
7004,469,217,2025-01-02 03:08:37.661 +0000
7008,783,385,2025-01-02 12:02:07.689 +0000
7022,783,429,2025-01-02 12:02:50.362 +0000
7042,881,243,2025-01-02 21:44:43.905 +0000
7053,896,448,2025-01-03 20:00:33.633 +0000
7086,903,543,2025-01-03 23:09:41.202 +0000
7092,903,427,2025-01-03 23:10:21.216 +0000
8085,1146,171,2025-01-11 02:57:32.349 +0000
8098,1150,37,2025-01-11 11:01:54.789 +0000
12413,2461,2363,2025-02-06 10:58:46.506 +0000
9382,1581,1369,2025-01-23 09:46:12.046 +0000
8153,1072,427,2025-01-11 16:26:31.450 +0000
8161,1169,415,2025-01-11 16:58:55.644 +0000
8162,1173,427,2025-01-11 18:21:58.425 +0000
9445,15,1022,2025-01-23 15:48:02.841 +0000
9446,15,1100,2025-01-23 15:48:04.251 +0000
8227,1184,166,2025-01-12 09:42:43.244 +0000
8234,1184,563,2025-01-12 09:44:42.945 +0000
8261,1194,468,2025-01-12 11:37:49.770 +0000
8268,1194,639,2025-01-12 11:38:38.133 +0000
8291,1201,31,2025-01-12 14:13:32.784 +0000
8296,1203,600,2025-01-12 15:06:45.885 +0000
8314,1206,26,2025-01-12 18:31:04.453 +0000
8321,1220,400,2025-01-13 06:59:20.464 +0000
8326,1224,802,2025-01-13 10:35:03.276 +0000
8334,1229,415,2025-01-13 12:06:24.289 +0000
9460,254,1027,2025-01-23 16:31:41.457 +0000
8377,845,1203,2025-01-13 18:13:47.997 +0000
8395,213,863,2025-01-13 21:05:53.360 +0000
8410,1244,875,2025-01-13 22:47:33.926 +0000
8416,388,967,2025-01-14 16:27:54.599 +0000
9666,15,1316,2025-01-24 22:45:45.145 +0000
8859,1440,316,2025-01-20 02:15:48.231 +0000
8865,1440,586,2025-01-20 02:16:35.011 +0000
8868,656,791,2025-01-20 06:02:28.872 +0000
8882,1444,260,2025-01-20 09:58:45.129 +0000
8917,1449,501,2025-01-20 12:46:50.842 +0000
8931,1451,794,2025-01-20 13:21:31.830 +0000
9086,1506,1032,2025-01-21 18:44:19.038 +0000
9234,361,1079,2025-01-22 13:01:16.522 +0000
9245,1546,1175,2025-01-22 14:49:00.499 +0000
9671,213,1531,2025-01-24 22:46:43.186 +0000
9705,1695,1378,2025-01-25 11:45:32.582 +0000
9710,850,1027,2025-01-25 11:51:24.361 +0000
10114,1917,913,2025-01-27 21:24:50.140 +0000
10141,388,912,2025-01-28 00:51:19.203 +0000
10199,506,1369,2025-01-28 13:03:06.963 +0000
10206,1962,512,2025-01-28 14:24:40.734 +0000
10209,1965,448,2025-01-28 15:06:55.464 +0000
10436,1977,66,2025-01-29 18:56:25.773 +0000
10952,2111,551,2025-01-31 14:09:29.911 +0000
10959,1491,417,2025-01-31 14:22:38.530 +0000
11214,978,818,2025-02-01 13:07:49.929 +0000
11228,978,1517,2025-02-01 13:09:53.730 +0000
427,66,11,2024-12-16 15:57:05.986 +0000
435,75,48,2024-12-16 15:57:05.986 +0000
468,75,85,2024-12-16 15:57:05.986 +0000
493,47,85,2024-12-16 15:57:05.986 +0000
1283,1,110,2024-12-16 15:57:05.986 +0000
1297,1,124,2024-12-16 15:57:05.986 +0000
1302,1,87,2024-12-16 15:57:05.986 +0000
1319,1,85,2024-12-16 15:57:05.986 +0000
1327,1,197,2024-12-16 15:57:05.986 +0000
1340,1,215,2024-12-16 15:57:05.986 +0000
1367,143,49,2024-12-16 15:57:05.986 +0000
2127,260,332,2024-12-16 15:57:05.986 +0000
2141,358,48,2024-12-16 15:57:05.986 +0000
4608,598,463,2024-12-22 22:07:45.983 +0000
12122,1893,2182,2025-02-05 01:30:17.453 +0000
6855,865,553,2024-12-31 23:01:48.355 +0000
2209,366,54,2024-12-16 15:57:05.986 +0000
2980,149,315,2024-12-16 15:57:05.986 +0000
4620,598,484,2024-12-22 22:08:35.472 +0000
2241,372,79,2024-12-16 15:57:05.986 +0000
2248,300,260,2024-12-16 15:57:05.986 +0000
2252,213,340,2024-12-16 15:57:05.986 +0000
2258,358,247,2024-12-16 15:57:05.986 +0000
2261,362,53,2024-12-16 15:57:05.986 +0000
2287,377,31,2024-12-16 15:57:05.986 +0000
2301,380,50,2024-12-16 15:57:05.986 +0000
2304,380,240,2024-12-16 15:57:05.986 +0000
2308,375,233,2024-12-16 15:57:05.986 +0000
2309,375,63,2024-12-16 15:57:05.986 +0000
2314,260,194,2024-12-16 15:57:05.986 +0000
2317,10,29,2024-12-16 15:57:05.986 +0000
2323,10,33,2024-12-16 15:57:05.986 +0000
2324,10,63,2024-12-16 15:57:05.986 +0000
2329,377,85,2024-12-16 15:57:05.986 +0000
2334,300,48,2024-12-16 15:57:05.986 +0000
6872,867,430,2025-01-01 02:32:41.726 +0000
2349,260,278,2024-12-16 15:57:05.986 +0000
2352,260,305,2024-12-16 15:57:05.986 +0000
2360,271,242,2024-12-16 15:57:05.986 +0000
2375,260,275,2024-12-16 15:57:05.986 +0000
2377,260,271,2024-12-16 15:57:05.986 +0000
4622,388,472,2024-12-22 22:15:09.525 +0000
2992,423,386,2024-12-16 15:57:05.986 +0000
2996,423,274,2024-12-16 15:57:05.986 +0000
2997,274,28,2024-12-16 15:57:05.986 +0000
3003,274,53,2024-12-16 15:57:05.986 +0000
3007,426,10,2024-12-16 15:57:05.986 +0000
3016,426,148,2024-12-16 15:57:05.986 +0000
3031,145,47,2024-12-16 15:57:05.986 +0000
9283,1042,845,2025-01-22 19:25:42.004 +0000
3046,260,423,2024-12-16 15:57:05.986 +0000
3051,43,201,2024-12-16 15:57:05.986 +0000
3054,43,396,2024-12-16 15:57:05.986 +0000
3070,47,243,2024-12-16 15:57:05.986 +0000
3082,254,150,2024-12-16 15:57:05.986 +0000
3090,254,181,2024-12-16 15:57:05.986 +0000
3095,254,154,2024-12-16 15:57:05.986 +0000
3101,254,234,2024-12-16 15:57:05.986 +0000
3115,213,426,2024-12-16 15:57:05.986 +0000
3128,147,48,2024-12-16 15:57:05.986 +0000
3138,147,396,2024-12-16 15:57:05.986 +0000
3139,147,298,2024-12-16 15:57:05.986 +0000
3143,147,304,2024-12-16 15:57:05.986 +0000
3148,435,380,2024-12-16 15:57:05.986 +0000
3186,271,51,2024-12-16 15:57:05.986 +0000
3192,439,213,2024-12-16 15:57:05.986 +0000
6880,867,414,2025-01-01 02:33:20.210 +0000
6883,867,470,2025-01-01 02:33:48.303 +0000
6890,867,683,2025-01-01 02:34:09.169 +0000
3207,195,413,2024-12-16 15:57:05.986 +0000
4646,600,487,2024-12-22 23:09:33.655 +0000
3217,149,144,2024-12-16 15:57:05.986 +0000
3221,149,77,2024-12-16 15:57:05.986 +0000
3226,149,271,2024-12-16 15:57:05.986 +0000
3239,443,419,2024-12-16 15:57:05.986 +0000
3249,443,50,2024-12-16 15:57:05.986 +0000
3261,298,48,2024-12-16 15:57:05.986 +0000
9294,1559,468,2025-01-22 22:21:02.564 +0000
3279,447,201,2024-12-16 15:57:05.986 +0000
3281,196,37,2024-12-16 15:57:05.986 +0000
3286,447,298,2024-12-16 15:57:05.986 +0000
3299,196,166,2024-12-16 15:57:05.986 +0000
3306,196,396,2024-12-16 15:57:05.986 +0000
3312,196,427,2024-12-16 15:57:05.986 +0000
3315,448,386,2024-12-16 15:57:05.986 +0000
4016,505,484,2024-12-18 04:10:26.961 +0000
4017,505,487,2024-12-18 04:10:31.785 +0000
4020,505,1,2024-12-18 04:10:45.472 +0000
4024,505,475,2024-12-18 04:10:57.467 +0000
4027,505,400,2024-12-18 04:11:00.533 +0000
4030,505,477,2024-12-18 04:11:02.633 +0000
4034,507,463,2024-12-18 04:30:58.614 +0000
4048,509,56,2024-12-18 09:45:55.374 +0000
4049,509,192,2024-12-18 09:45:59.714 +0000
4062,512,135,2024-12-18 11:43:53.508 +0000
4068,512,144,2024-12-18 11:44:22.392 +0000
4085,515,144,2024-12-18 17:00:01.899 +0000
4091,515,191,2024-12-18 17:00:58.816 +0000
4097,515,427,2024-12-18 17:03:45.653 +0000
12126,1893,902,2025-02-05 01:31:02.921 +0000
4117,448,316,2024-12-18 17:17:27.069 +0000
4166,505,380,2024-12-19 01:58:58.190 +0000
4173,505,429,2024-12-19 01:59:13.214 +0000
4258,11,50,2024-12-19 23:50:42.601 +0000
4263,11,260,2024-12-19 23:51:15.229 +0000
9301,1559,1486,2025-01-22 22:26:34.969 +0000
4309,538,448,2024-12-20 15:40:10.628 +0000
4319,548,31,2024-12-20 17:18:43.220 +0000
4354,553,465,2024-12-21 01:50:38.668 +0000
12155,2315,1893,2025-02-05 06:35:52.318 +0000
12176,1981,1467,2025-02-05 10:15:38.151 +0000
4389,564,418,2024-12-21 16:43:36.444 +0000
6896,867,484,2025-01-01 02:34:48.290 +0000
4730,543,213,2024-12-23 01:06:13.538 +0000
12191,2423,2063,2025-02-05 11:46:49.845 +0000
12241,1365,2205,2025-02-05 17:11:29.080 +0000
12251,2435,1327,2025-02-05 17:36:36.874 +0000
6900,867,347,2025-01-01 02:35:28.039 +0000
5701,738,470,2024-12-27 21:55:08.954 +0000
6906,868,385,2025-01-01 03:02:38.536 +0000
5735,683,600,2024-12-28 02:27:43.793 +0000
5763,745,655,2024-12-28 04:55:31.293 +0000
6915,868,396,2025-01-01 03:05:02.242 +0000
6931,542,448,2025-01-01 06:20:45.834 +0000
6970,881,135,2025-01-01 14:45:20.050 +0000
5887,767,501,2024-12-28 23:08:23.252 +0000
5900,767,448,2024-12-28 23:08:53.184 +0000
5925,738,408,2024-12-29 02:55:13.388 +0000
5934,654,315,2024-12-29 03:05:57.450 +0000
5969,783,639,2024-12-29 10:59:24.205 +0000
12273,2436,553,2025-02-05 17:58:47.271 +0000
6092,794,181,2024-12-29 15:43:39.355 +0000
6104,794,156,2024-12-29 15:43:54.490 +0000
6125,794,396,2024-12-29 15:44:22.830 +0000
6134,794,195,2024-12-29 15:44:37.249 +0000
6975,883,771,2025-01-01 16:28:10.794 +0000
6982,654,180,2025-01-01 20:30:16.060 +0000
7015,783,699,2025-01-02 12:02:32.660 +0000
7023,783,505,2025-01-02 12:02:51.718 +0000
7058,896,463,2025-01-03 20:03:16.741 +0000
8086,1146,217,2025-01-11 02:57:33.894 +0000
8093,1150,55,2025-01-11 10:59:35.915 +0000
8114,1150,207,2025-01-11 11:05:06.628 +0000
8121,1150,298,2025-01-11 11:05:55.600 +0000
8168,1174,196,2025-01-11 19:28:08.382 +0000
8180,1174,550,2025-01-11 19:32:10.506 +0000
8183,1174,707,2025-01-11 19:34:27.222 +0000
8199,1180,54,2025-01-11 22:42:06.007 +0000
8225,1184,144,2025-01-12 09:42:40.757 +0000
8243,1184,1115,2025-01-12 09:46:04.140 +0000
8258,1194,374,2025-01-12 11:37:41.633 +0000
8293,1203,771,2025-01-12 15:06:01.500 +0000
8297,1203,802,2025-01-12 15:06:50.548 +0000
8327,1224,845,2025-01-13 10:35:04.598 +0000
8348,1232,940,2025-01-13 13:01:12.320 +0000
8375,845,489,2025-01-13 18:13:42.757 +0000
8385,1244,1115,2025-01-13 21:02:43.620 +0000
8434,1257,477,2025-01-14 20:32:05.940 +0000
8438,1257,1180,2025-01-14 20:33:03.244 +0000
8441,1257,572,2025-01-14 20:33:18.621 +0000
8455,1257,195,2025-01-14 20:34:44.445 +0000
8466,1257,390,2025-01-14 20:35:12.200 +0000
8915,1449,385,2025-01-20 12:45:17.720 +0000
9092,1506,1381,2025-01-21 18:44:43.898 +0000
9235,361,1025,2025-01-22 13:01:18.206 +0000
429,50,64,2024-12-16 15:57:05.986 +0000
449,75,80,2024-12-16 15:57:05.986 +0000
1284,1,48,2024-12-16 15:57:05.986 +0000
1294,1,77,2024-12-16 15:57:05.986 +0000
1301,1,68,2024-12-16 15:57:05.986 +0000
1307,1,151,2024-12-16 15:57:05.986 +0000
1326,1,154,2024-12-16 15:57:05.986 +0000
1334,1,194,2024-12-16 15:57:05.986 +0000
1347,213,77,2024-12-16 15:57:05.986 +0000
1356,260,53,2024-12-16 15:57:05.986 +0000
1361,213,146,2024-12-16 15:57:05.986 +0000
2128,260,334,2024-12-16 15:57:05.986 +0000
2143,358,47,2024-12-16 15:57:05.986 +0000
2161,361,217,2024-12-16 15:57:05.986 +0000
2175,362,191,2024-12-16 15:57:05.986 +0000
12123,1893,802,2025-02-05 01:30:24.608 +0000
2212,366,88,2024-12-16 15:57:05.986 +0000
2249,213,334,2024-12-16 15:57:05.986 +0000
2256,373,245,2024-12-16 15:57:05.986 +0000
2264,362,87,2024-12-16 15:57:05.986 +0000
2292,377,126,2024-12-16 15:57:05.986 +0000
2295,354,157,2024-12-16 15:57:05.986 +0000
2310,375,135,2024-12-16 15:57:05.986 +0000
6912,868,413,2025-01-01 03:04:46.106 +0000
2316,260,215,2024-12-16 15:57:05.986 +0000
2318,10,34,2024-12-16 15:57:05.986 +0000
2321,10,49,2024-12-16 15:57:05.986 +0000
2325,10,21,2024-12-16 15:57:05.986 +0000
2332,300,50,2024-12-16 15:57:05.986 +0000
2336,300,47,2024-12-16 15:57:05.986 +0000
9276,1552,400,2025-01-22 18:13:12.017 +0000
2357,271,243,2024-12-16 15:57:05.986 +0000
2981,149,314,2024-12-16 15:57:05.986 +0000
12240,1365,2213,2025-02-05 17:11:27.486 +0000
2999,274,57,2024-12-16 15:57:05.986 +0000
3013,426,151,2024-12-16 15:57:05.986 +0000
3019,423,54,2024-12-16 15:57:05.986 +0000
3033,428,417,2024-12-16 15:57:05.986 +0000
3036,429,32,2024-12-16 15:57:05.986 +0000
3049,43,34,2024-12-16 15:57:05.986 +0000
3056,43,297,2024-12-16 15:57:05.986 +0000
3057,213,405,2024-12-16 15:57:05.986 +0000
3062,213,413,2024-12-16 15:57:05.986 +0000
4609,598,459,2024-12-22 22:07:53.145 +0000
3105,254,228,2024-12-16 15:57:05.986 +0000
3116,213,411,2024-12-16 15:57:05.986 +0000
3119,213,427,2024-12-16 15:57:05.986 +0000
3133,147,70,2024-12-16 15:57:05.986 +0000
3136,147,386,2024-12-16 15:57:05.986 +0000
4624,388,550,2024-12-22 22:15:42.744 +0000
3162,213,370,2024-12-16 15:57:05.986 +0000
3167,429,198,2024-12-16 15:57:05.986 +0000
3168,429,397,2024-12-16 15:57:05.986 +0000
3169,429,359,2024-12-16 15:57:05.986 +0000
3171,370,166,2024-12-16 15:57:05.986 +0000
3180,260,433,2024-12-16 15:57:05.986 +0000
3187,271,144,2024-12-16 15:57:05.986 +0000
3191,439,1,2024-12-16 15:57:05.986 +0000
3205,195,386,2024-12-16 15:57:05.986 +0000
3210,50,240,2024-12-16 15:57:05.986 +0000
3216,50,238,2024-12-16 15:57:05.986 +0000
3220,149,181,2024-12-16 15:57:05.986 +0000
3222,149,386,2024-12-16 15:57:05.986 +0000
3227,213,440,2024-12-16 15:57:05.986 +0000
3230,442,421,2024-12-16 15:57:05.986 +0000
3233,442,417,2024-12-16 15:57:05.986 +0000
3241,443,427,2024-12-16 15:57:05.986 +0000
3248,443,54,2024-12-16 15:57:05.986 +0000
3265,321,53,2024-12-16 15:57:05.986 +0000
3282,196,54,2024-12-16 15:57:05.986 +0000
3292,447,377,2024-12-16 15:57:05.986 +0000
3297,196,217,2024-12-16 15:57:05.986 +0000
3307,196,192,2024-12-16 15:57:05.986 +0000
3310,196,444,2024-12-16 15:57:05.986 +0000
4018,505,424,2024-12-18 04:10:38.561 +0000
4046,509,48,2024-12-18 09:45:43.609 +0000
4057,511,386,2024-12-18 10:07:09.069 +0000
6927,542,144,2025-01-01 06:20:12.573 +0000
4092,515,458,2024-12-18 17:01:08.885 +0000
4100,515,274,2024-12-18 17:07:02.215 +0000
4111,448,506,2024-12-18 17:16:31.869 +0000
4115,448,488,2024-12-18 17:17:09.425 +0000
4118,448,512,2024-12-18 17:17:28.678 +0000
4125,515,347,2024-12-18 17:18:16.721 +0000
4134,517,309,2024-12-18 17:37:42.703 +0000
4140,520,181,2024-12-18 19:09:34.019 +0000
4141,520,151,2024-12-18 19:09:42.205 +0000
4176,505,408,2024-12-19 01:59:23.546 +0000
4183,264,57,2024-12-19 02:36:12.643 +0000
6936,656,600,2025-01-01 10:45:38.230 +0000
4214,528,500,2024-12-19 09:25:57.894 +0000
4219,528,260,2024-12-19 09:26:24.180 +0000
4223,528,429,2024-12-19 09:26:45.636 +0000
4647,600,476,2024-12-22 23:09:40.714 +0000
4226,522,415,2024-12-19 14:11:39.092 +0000
4235,515,87,2024-12-19 17:41:37.179 +0000
4236,515,448,2024-12-19 17:42:16.077 +0000
4241,522,465,2024-12-19 18:40:57.058 +0000
4249,528,410,2024-12-19 21:27:34.089 +0000
4252,11,271,2024-12-19 23:40:21.330 +0000
4265,11,468,2024-12-19 23:51:46.847 +0000
4270,543,415,2024-12-20 00:24:27.208 +0000
4272,543,386,2024-12-20 00:25:43.980 +0000
4276,260,382,2024-12-20 01:06:56.214 +0000
4311,465,213,2024-12-20 16:12:59.808 +0000
4342,551,421,2024-12-21 00:08:34.690 +0000
4348,552,181,2024-12-21 01:22:58.212 +0000
4671,600,300,2024-12-22 23:28:58.158 +0000
4688,602,415,2024-12-23 00:04:59.068 +0000
